Timestamp,Event,SeqNum,RetryCount
1780412222.063245,SEND,0,0
1780412222.0642438,ACK_RECEIVED,0,0
1780412222.0807002,SEND,1,0
1780412222.0807002,ACK_RECEIVED,1,0
1780412222.0807002,SEND,2,0
1780412223.0874512,TIMEOUT,2,1
1780412223.0874512,RETRANSMISSION,2,1
1780412223.0880134,ACK_RECEIVED,2,1
1780412223.0890105,SEND,3,0
1780412223.0890105,ACK_RECEIVED,3,0
1780412223.0900834,SEND,4,0
1780412223.0910788,ACK_RECEIVED,4,0
1780412223.0910788,SEND,5,0
1780412223.092076,ACK_RECEIVED,5,0
1780412223.092076,SEND,6,0
1780412223.092076,ACK_RECEIVED,6,0
1780412223.0930796,SEND,7,0
1780412223.0930796,ACK_RECEIVED,7,0
1780412223.0940707,SEND,8,0
1780412223.0940707,ACK_RECEIVED,8,0
1780412223.095068,SEND,9,0
1780412223.095068,ACK_RECEIVED,9,0
1780412223.095068,SEND,10,0
1780412223.096065,ACK_RECEIVED,10,0
1780412223.096065,SEND,11,0
1780412224.1024811,TIMEOUT,11,1
1780412224.1027045,RETRANSMISSION,11,1
1780412224.1027045,ACK_RECEIVED,11,1
1780412224.1027045,SEND,12,0
1780412224.1037037,ACK_RECEIVED,12,0
1780412224.1037037,SEND,13,0
1780412224.1037037,ACK_RECEIVED,13,0
1780412224.1037037,SEND,14,0
1780412224.1046999,ACK_RECEIVED,14,0
1780412224.1046999,SEND,15,0
1780412224.1046999,ACK_RECEIVED,15,0
1780412224.1046999,SEND,16,0
1780412224.1056983,ACK_RECEIVED,16,0
1780412224.1056983,SEND,17,0
1780412224.1056983,ACK_RECEIVED,17,0
1780412224.1056983,SEND,18,0
1780412224.1066954,ACK_RECEIVED,18,0
1780412224.1066954,SEND,19,0
1780412224.1066954,ACK_RECEIVED,19,0
1780412224.1066954,SEND,20,0
1780412224.1078098,ACK_RECEIVED,20,0
1780412224.1078098,SEND,21,0
1780412224.1078098,ACK_RECEIVED,21,0
1780412224.1078098,SEND,22,0
1780412224.1088083,ACK_RECEIVED,22,0
1780412224.1088083,SEND,23,0
1780412224.1088083,ACK_RECEIVED,23,0
1780412224.1088083,SEND,24,0
1780412224.1088083,ACK_RECEIVED,24,0
1780412224.1098034,SEND,25,0
1780412224.1098034,ACK_RECEIVED,25,0
1780412224.1098034,SEND,26,0
1780412224.1098034,ACK_RECEIVED,26,0
1780412224.1108012,SEND,27,0
1780412224.1109557,ACK_RECEIVED,27,0
1780412224.1109557,SEND,28,0
1780412224.1109557,ACK_RECEIVED,28,0
1780412224.1109557,SEND,29,0
1780412224.1119795,ACK_RECEIVED,29,0
1780412224.1119795,SEND,30,0
1780412224.1119795,ACK_RECEIVED,30,0
1780412224.1119795,SEND,31,0
1780412225.1302757,TIMEOUT,31,1
1780412225.1302757,RETRANSMISSION,31,1
1780412225.131271,ACK_RECEIVED,31,1
1780412225.131271,SEND,32,0
1780412225.132266,ACK_RECEIVED,32,0
1780412225.132266,SEND,33,0
1780412225.1332626,ACK_RECEIVED,33,0
1780412225.1332626,SEND,34,0
1780412225.1342595,ACK_RECEIVED,34,0
1780412225.1342595,SEND,35,0
1780412225.1342595,ACK_RECEIVED,35,0
1780412225.135259,SEND,36,0
1780412225.135259,ACK_RECEIVED,36,0
1780412225.1362562,SEND,37,0
1780412225.1362562,ACK_RECEIVED,37,0
1780412225.1362562,SEND,38,0
1780412225.137253,ACK_RECEIVED,38,0
1780412225.137253,SEND,39,0
1780412225.138482,ACK_RECEIVED,39,0
1780412225.138482,SEND,40,0
1780412225.1394784,ACK_RECEIVED,40,0
1780412225.1394784,SEND,41,0
1780412225.140476,ACK_RECEIVED,41,0
1780412225.140476,SEND,42,0
1780412225.140476,ACK_RECEIVED,42,0
1780412225.1414733,SEND,43,0
1780412225.1414733,ACK_RECEIVED,43,0
1780412225.1424694,SEND,44,0
1780412225.1424694,ACK_RECEIVED,44,0
1780412225.1434789,SEND,45,0
1780412225.1434789,ACK_RECEIVED,45,0
1780412225.1444635,SEND,46,0
1780412225.144945,ACK_RECEIVED,46,0
1780412225.144945,SEND,47,0
1780412225.1459427,ACK_RECEIVED,47,0
1780412225.1463819,SEND,48,0
1780412225.146891,ACK_RECEIVED,48,0
1780412225.146891,SEND,49,0
1780412225.1478996,ACK_RECEIVED,49,0
1780412225.1478996,SEND,50,0
1780412225.1478996,ACK_RECEIVED,50,0
1780412225.1490455,SEND,51,0
1780412225.1500363,ACK_RECEIVED,51,0
