Timestamp,Event,SeqNum,RetryCount
1780398086.3986933,SEND,0,0
1780398086.3996916,ACK_RECEIVED,0,0
1780398086.4104621,SEND,1,0
1780398086.4104621,ACK_RECEIVED,1,0
1780398086.4104621,SEND,2,0
1780398086.4104621,ACK_RECEIVED,2,0
1780398086.4104621,SEND,3,0
1780398086.4104621,ACK_RECEIVED,3,0
1780398086.4104621,SEND,4,0
1780398086.4114614,ACK_RECEIVED,4,0
1780398086.4114614,SEND,5,0
1780398086.4114614,ACK_RECEIVED,5,0
1780398086.4114614,SEND,6,0
1780398086.4114614,ACK_RECEIVED,6,0
1780398086.4114614,SEND,7,0
1780398086.4114614,ACK_RECEIVED,7,0
1780398086.4114614,SEND,8,0
1780398086.4124582,ACK_RECEIVED,8,0
1780398086.4124582,SEND,9,0
1780398086.4124582,ACK_RECEIVED,9,0
1780398086.4124582,SEND,10,0
1780398086.4124582,ACK_RECEIVED,10,0
1780398086.4124582,SEND,11,0
1780398086.4124582,ACK_RECEIVED,11,0
1780398086.4124582,SEND,12,0
1780398086.4134545,ACK_RECEIVED,12,0
1780398086.4134545,SEND,13,0
1780398086.4134545,ACK_RECEIVED,13,0
1780398086.4134545,SEND,14,0
1780398086.4134545,ACK_RECEIVED,14,0
1780398086.4134545,SEND,15,0
1780398086.4134545,ACK_RECEIVED,15,0
1780398086.4134545,SEND,16,0
1780398086.4144516,ACK_RECEIVED,16,0
1780398086.4144516,SEND,17,0
1780398086.4144516,ACK_RECEIVED,17,0
1780398086.4144516,SEND,18,0
1780398086.4144516,ACK_RECEIVED,18,0
1780398086.4144516,SEND,19,0
1780398086.4144516,ACK_RECEIVED,19,0
1780398086.4144516,SEND,20,0
1780398086.4154494,ACK_RECEIVED,20,0
1780398086.4154494,SEND,21,0
1780398086.4154494,ACK_RECEIVED,21,0
1780398086.4154494,SEND,22,0
1780398086.4154494,ACK_RECEIVED,22,0
1780398086.4154494,SEND,23,0
1780398086.4154494,ACK_RECEIVED,23,0
1780398086.4154494,SEND,24,0
1780398086.4164474,ACK_RECEIVED,24,0
1780398086.4164474,SEND,25,0
1780398086.4164474,ACK_RECEIVED,25,0
1780398086.4164474,SEND,26,0
1780398086.4164474,ACK_RECEIVED,26,0
1780398086.4164474,SEND,27,0
1780398086.4174592,ACK_RECEIVED,27,0
1780398086.4174592,SEND,28,0
1780398086.4174592,ACK_RECEIVED,28,0
1780398086.4174592,SEND,29,0
1780398086.4184477,ACK_RECEIVED,29,0
1780398086.4184477,SEND,30,0
1780398086.4184477,ACK_RECEIVED,30,0
1780398086.4184477,SEND,31,0
1780398086.4194453,ACK_RECEIVED,31,0
1780398086.4194453,SEND,32,0
1780398086.4194453,ACK_RECEIVED,32,0
1780398086.4194453,SEND,33,0
1780398086.4194453,ACK_RECEIVED,33,0
1780398086.4204364,SEND,34,0
1780398086.4204364,ACK_RECEIVED,34,0
1780398086.4204364,SEND,35,0
1780398086.4204364,ACK_RECEIVED,35,0
1780398086.4204364,SEND,36,0
1780398086.4214342,ACK_RECEIVED,36,0
1780398086.4214342,SEND,37,0
1780398086.4214342,ACK_RECEIVED,37,0
1780398086.4214342,SEND,38,0
1780398086.4214342,ACK_RECEIVED,38,0
1780398086.4214342,SEND,39,0
1780398086.4214342,ACK_RECEIVED,39,0
1780398086.4214342,SEND,40,0
1780398086.422431,ACK_RECEIVED,40,0
1780398086.422431,SEND,41,0
1780398086.4227812,ACK_RECEIVED,41,0
1780398086.4229517,SEND,42,0
1780398086.4229517,ACK_RECEIVED,42,0
1780398086.4229517,SEND,43,0
1780398086.4234276,ACK_RECEIVED,43,0
1780398086.4234276,SEND,44,0
1780398086.4234276,ACK_RECEIVED,44,0
1780398086.4234276,SEND,45,0
1780398086.4234276,ACK_RECEIVED,45,0
1780398086.4234276,SEND,46,0
1780398086.4234276,ACK_RECEIVED,46,0
1780398086.4234276,SEND,47,0
1780398086.4244258,ACK_RECEIVED,47,0
1780398086.4244258,SEND,48,0
1780398086.4244258,ACK_RECEIVED,48,0
1780398086.4244258,SEND,49,0
1780398086.4244258,ACK_RECEIVED,49,0
1780398086.4244258,SEND,50,0
1780398086.4254441,ACK_RECEIVED,50,0
1780398086.4254441,SEND,51,0
1780398086.4254441,ACK_RECEIVED,51,0
1780398086.4254441,SEND,52,0
1780398086.4254441,ACK_RECEIVED,52,0
1780398086.4254441,SEND,53,0
1780398086.4254441,ACK_RECEIVED,53,0
1780398086.4254441,SEND,54,0
1780398086.4254441,ACK_RECEIVED,54,0
1780398086.4254441,SEND,55,0
1780398086.426466,ACK_RECEIVED,55,0
1780398086.426466,SEND,56,0
1780398086.426466,ACK_RECEIVED,56,0
1780398086.426466,SEND,57,0
1780398086.426466,ACK_RECEIVED,57,0
1780398086.426466,SEND,58,0
1780398086.426466,ACK_RECEIVED,58,0
1780398086.426466,SEND,59,0
1780398086.426466,ACK_RECEIVED,59,0
1780398086.426466,SEND,60,0
1780398086.4274852,ACK_RECEIVED,60,0
1780398086.4274852,SEND,61,0
1780398086.4274852,ACK_RECEIVED,61,0
1780398086.4274852,SEND,62,0
1780398086.4274852,ACK_RECEIVED,62,0
1780398086.4274852,SEND,63,0
1780398086.4274852,ACK_RECEIVED,63,0
1780398086.4274852,SEND,64,0
1780398086.4274852,ACK_RECEIVED,64,0
1780398086.4274852,SEND,65,0
1780398086.4274852,ACK_RECEIVED,65,0
1780398086.4284823,SEND,66,0
1780398086.4284823,ACK_RECEIVED,66,0
1780398086.4284823,SEND,67,0
1780398086.4284823,ACK_RECEIVED,67,0
1780398086.4284823,SEND,68,0
1780398086.4284823,ACK_RECEIVED,68,0
1780398086.4284823,SEND,69,0
1780398086.4284823,ACK_RECEIVED,69,0
1780398086.4284823,SEND,70,0
1780398086.4284823,ACK_RECEIVED,70,0
1780398086.4284823,SEND,71,0
1780398086.4294806,ACK_RECEIVED,71,0
1780398086.4294806,SEND,72,0
1780398086.4294806,ACK_RECEIVED,72,0
1780398086.4294806,SEND,73,0
1780398086.4294806,ACK_RECEIVED,73,0
1780398086.4294806,SEND,74,0
1780398086.4294806,ACK_RECEIVED,74,0
1780398086.4294806,SEND,75,0
1780398086.4294806,ACK_RECEIVED,75,0
1780398086.4294806,SEND,76,0
1780398086.4294806,ACK_RECEIVED,76,0
1780398086.4294806,SEND,77,0
1780398086.4304776,ACK_RECEIVED,77,0
1780398086.4304776,SEND,78,0
1780398086.4304776,ACK_RECEIVED,78,0
1780398086.4304776,SEND,79,0
1780398086.4304776,ACK_RECEIVED,79,0
1780398086.4304776,SEND,80,0
1780398086.4304776,ACK_RECEIVED,80,0
1780398086.4304776,SEND,81,0
1780398086.4304776,ACK_RECEIVED,81,0
1780398086.4304776,SEND,82,0
1780398086.4304776,ACK_RECEIVED,82,0
1780398086.4314747,SEND,83,0
1780398086.4314747,ACK_RECEIVED,83,0
1780398086.4314747,SEND,84,0
1780398086.4314747,ACK_RECEIVED,84,0
1780398086.4314747,SEND,85,0
1780398086.4314747,ACK_RECEIVED,85,0
1780398086.4314747,SEND,86,0
1780398086.4314747,ACK_RECEIVED,86,0
1780398086.4314747,SEND,87,0
1780398086.4314747,ACK_RECEIVED,87,0
1780398086.4314747,SEND,88,0
1780398086.4324718,ACK_RECEIVED,88,0
1780398086.4324718,SEND,89,0
1780398086.4324718,ACK_RECEIVED,89,0
1780398086.4324718,SEND,90,0
1780398086.4324718,ACK_RECEIVED,90,0
1780398086.4324718,SEND,91,0
1780398086.4324718,ACK_RECEIVED,91,0
1780398086.4324718,SEND,92,0
1780398086.4324718,ACK_RECEIVED,92,0
1780398086.4324718,SEND,93,0
1780398086.4324718,ACK_RECEIVED,93,0
1780398086.4334693,SEND,94,0
1780398086.4334857,ACK_RECEIVED,94,0
1780398086.4334857,SEND,95,0
1780398086.4334857,ACK_RECEIVED,95,0
1780398086.4334857,SEND,96,0
1780398086.4342067,ACK_RECEIVED,96,0
1780398086.4342067,SEND,97,0
1780398086.4344842,ACK_RECEIVED,97,0
1780398086.4344842,SEND,98,0
1780398086.4344842,ACK_RECEIVED,98,0
1780398086.4344842,SEND,99,0
1780398086.4344842,ACK_RECEIVED,99,0
1780398086.4344842,SEND,100,0
1780398086.435482,ACK_RECEIVED,100,0
1780398086.4364774,SEND,101,0
1780398086.4364774,ACK_RECEIVED,101,0
